사업장명,서비스명,서비스아이디(ID),인허가일자,업종분류,소재지전화,구우편번호,주소,도로명우편번호,도로명주소,영업상태,경도,위도,대표메뉴,영업시간,휴무
불새,일반음식점,07_24_04_P,2009-07-09,음식점,,702-804,대구광역시 북구 관음동 1323-13번지 ,41445,대구광역시 북구 관음중앙로 51-1 (관음동),Y,128.5441898,35.93853861,,,
또먹고싶어,일반음식점,07_24_04_P,2001-09-03,음식점,,702-803,대구광역시 북구 관음동 1347-14번지 ,41444,대구광역시 북구 관음중앙로 50 (관음동),Y,128.5445492,35.93835096,,,
숯불치킨참잘하는집,일반음식점,07_24_04_P,2021-04-29,음식점,053-322-9129,702-804,대구광역시 북구 관음동 1323-15 ,41445,"대구광역시 북구 관음중앙로 49, 1층 (관음동)",Y,128.5441918,35.93835998,치킨,"월 15:00 - 03:00, 화 15:00 - 03:00, 수 15:00 - 03:00, 목 15:00 - 03:00, 금 15:00 - 03:00, 토 15:00 - 03:00, 일 15:00 - 03:00",
이바네(입안의행복),일반음식점,07_24_04_P,2009-12-22,음식점,053-586-1009,702-803,대구광역시 북구 관음동 1347-13 ,41444,대구광역시 북구 관음중앙로 48 (관음동),Y,128.5445421,35.93822967,돼지고기구이,"월 11:00 - 23:00, 화 11:00 - 23:00, 수 11:00 - 23:00, 목 11:00 - 23:00, 금 11:00 - 23:00, 토 11:00 - 23:00, 일 11:00 - 23:00",
어느날오후,일반음식점,07_24_04_P,2001-10-30,음식점,053-321-4364,702-803,대구광역시 북구 관음동 1347-13 ,41444,대구광역시 북구 관음중앙로 48 (관음동),Y,128.5445421,35.93822967,"맥주, 호프",,
몽실이네,일반음식점,07_24_04_P,2020-02-12,음식점,053-323-9696,702-803,대구광역시 북구 관음동 1347-12 ,41444,"대구광역시 북구 관음중앙로 46-1, 1층 (관음동)",Y,128.5445336,35.93808434,한식,,
용이안동찜닭,일반음식점,07_24_04_P,2015-06-19,음식점,,702-803,대구광역시 북구 관음동 474-4번지 ,41444,"대구광역시 북구 관음중앙로 46, 1층 101호 (관음동)",Y,128.5446345,35.93781197,,,
도원삼겹살,일반음식점,07_24_04_P,2017-05-19,음식점,053-325-9293,702-803,대구광역시 북구 관음동 474-4번지 ,41444,"대구광역시 북구 관음중앙로 46, 1층 (관음동)",Y,128.5446345,35.93781197,돼지고기구이,,
꾸이꾸이꼼장어,일반음식점,07_24_04_P,2004-04-08,음식점,053-321-9199,702-803,"대구광역시 북구 관음동 474-4번지 . 109, 111호 ",41444,"대구광역시 북구 관음중앙로 46 (관음동,. 109, 111호)",Y,128.5446475,35.93783955,"꼼장어, 불닭발",,
굽네치킨(대구관음점),일반음식점,07_24_04_P,2001-04-27,음식점,0504-3143-8280,702-803,대구광역시 북구 관음동 600-2 (중앙상가) ,41444,"대구광역시 북구 관음중앙로 42 (관음동,(중앙상가))",Y,128.5445422,35.93756319,치킨,"월 12:00 - 00:00, 화 12:00 - 00:00, 수 12:00 - 00:00, 목 12:00 - 00:00, 금 12:00 - 00:00, 토 12:00 - 00:00, 일 12:00 - 00:00",
동은추어탕,일반음식점,07_24_04_P,1999-11-06,음식점,053-325-9990,702-803,대구광역시 북구 관음동 600-2 ,41444,대구광역시 북구 관음중앙로 42 (관음동),Y,128.5445422,35.93756319,추어탕,"월 07:00 - 23:00, 화 07:00 - 23:00, 수 07:00 - 23:00, 목 07:00 - 23:00, 금 07:00 - 23:00, 토 07:00 - 23:00, 일 07:00 - 23:00",
날마다행복,일반음식점,07_24_04_P,2017-12-20,음식점,053-311-5152,702-803,대구광역시 북구 관음동 1360번지 ,41444,"대구광역시 북구 관음중앙로 40, 1층 (관음동)",Y,128.5445322,35.93728225,소주호프,,
국내산보배왕갈비,일반음식점,07_24_04_P,2009-12-24,음식점,053-322-1919,702-804,대구광역시 북구 관음동 603번지 상가 1층 1호 ,41445,"대구광역시 북구 관음중앙로 37 (관음동,상가 1층 1호)",Y,128.5437029,35.93712657,찜닭,"월 10:30 - 22:00, 화 10:30 - 22:00, 수 10:30 - 22:00, 목 10:30 - 22:00, 금 10:30 - 22:00, 토 10:30 - 22:00, 일 10:30 - 22:00",
스푼떡볶이,휴게음식점,07_24_05_P,2011-12-12,음식점,050-7525-6756,702-803,대구광역시 북구 관음동 1360-4번지 ,41444,대구광역시 북구 관음중앙로 36 (관음동),Y,128.5445341,35.93698106,분식,"월 11:00 - 23:00, 화 11:00 - 23:00, 수 11:00 - 23:00, 목 11:00 - 23:00, 금 11:00 - 23:00, 토 11:00 - 23:00, 일 11:00 - 23:00",
성주참외,휴게음식점,07_24_05_P,2018-11-22,음식점,,702-803,대구광역시 북구 관음동 1360-25번지 ,41444,"대구광역시 북구 관음중앙로 34, 1층 (관음동)",Y,128.544535,35.93684264,,,
본토연탄구이,일반음식점,07_24_04_P,2015-11-25,음식점,053-322-8845,702-848,대구광역시 북구 읍내동 1297-19번지 ,41439,"대구광역시 북구 관음중앙로 141-1, 1층 (읍내동)",Y,128.5479176,35.9452795,"소고기, 돼지고기구이",,
한국산곰장어,일반음식점,07_24_04_P,2000-09-08,음식점,053-325-4200,702-848,대구광역시 북구 읍내동 1297-20번지 ,41439,대구광역시 북구 관음중앙로 141 (읍내동),Y,128.5477808,35.94529559,,,
간이역관음점,일반음식점,07_24_04_P,2001-09-06,음식점,,702-802,대구광역시 북구 관음동 1237-11번지 ,41440,대구광역시 북구 관음중앙로 135 (관음동),Y,128.5471658,35.94517908,,,
둘둘말이김밥,휴게음식점,07_24_05_P,2008-07-28,음식점,053-326-3374,702-802,대구광역시 북구 관음동 1275-15번지 ,41441,대구광역시 북구 관음중앙로 134 (관음동),Y,128.546949,35.94483097,분식,,
예촌,일반음식점,07_24_04_P,2002-06-11,음식점,053-323-0477,702-802,대구광역시 북구 관음동 1275-15번지 ,41441,대구광역시 북구 관음중앙로 134 (관음동),Y,128.546949,35.94483097,"전, 막걸리",,
신대구아나고곰장어막창,일반음식점,07_24_04_P,2004-10-21,음식점,053-313-5688,702-802,대구광역시 북구 관음동 1241-14번지 ,41440,대구광역시 북구 관음중앙로 133 (관음동),Y,128.5468082,35.94513502,"곰장어, 막창",,
인디애나 숯불바베큐치킨,일반음식점,07_24_04_P,2001-11-15,음식점,053-324-8892,702-802,대구광역시 북구 관음동 1241-14 ,41440,대구광역시 북구 관음중앙로 133 (관음동),Y,128.5468082,35.94513502,치킨,,
태영생막창,일반음식점,07_24_04_P,2004-04-01,음식점,053-323-4424,702-802,대구광역시 북구 관음동 1275-14번지 ,41441,대구광역시 북구 관음중앙로 132-1 (관음동),Y,128.5468217,35.94480143,"곱창, 막창, 양","월 16:00 - 00:00, 화 16:00 - 00:00, 수 16:00 - 00:00, 목 16:00 - 00:00, 금 16:00 - 00:00",
남천닭갈비칠곡점,일반음식점,07_24_04_P,2010-08-04,음식점,,702-802,대구광역시 북구 관음동 1275-13번지 ,41441,대구광역시 북구 관음중앙로 132 (관음동),Y,128.5466957,35.94476845,,,
원조서울생막창,일반음식점,07_24_04_P,2000-11-17,음식점,,702-802,대구광역시 북구 관음동 1275-13번지 ,41441,대구광역시 북구 관음중앙로 132 (관음동),Y,128.5466957,35.94476845,막창,,
토마토,일반음식점,07_24_04_P,2000-09-02,음식점,,702-802,대구광역시 북구 관음동 1241-15 ,41440,대구광역시 북구 관음중앙로 131 (관음동),Y,128.5466246,35.94504854,,,
만덕가,일반음식점,07_24_04_P,2006-05-03,음식점,053-325-5551,702-802,대구광역시 북구 관음동 1241-15번지 ,41440,대구광역시 북구 관음중앙로 131 (관음동),Y,128.5466246,35.94504854,"돼지국밥, 곱창볶음","월 11:00 - 00:00, 화 11:00 - 00:00, 수 11:00 - 00:00, 목 11:00 - 00:00, 금 11:00 - 00:00, 토 11:00 - 00:00, 일 11:00 - 00:00",
달빛한잔,일반음식점,07_24_04_P,2009-04-10,음식점,053-311-0562,702-802,대구광역시 북구 관음동 1275-12 ,41441,대구광역시 북구 관음중앙로 130-1 (관음동),Y,128.5465661,35.94473452,,,
아녜스식당,일반음식점,07_24_04_P,2003-02-20,음식점,,702-802,대구광역시 북구 관음동 1241-17번지 ,41440,대구광역시 북구 관음중앙로 129 (관음동),Y,128.5463631,35.94500216,,,
신동곡막걸리,일반음식점,07_24_04_P,2013-03-28,음식점,053-314-9800,702-802,대구광역시 북구 관음동 1275-9번지 ,41441,대구광역시 북구 관음중앙로 126-1 (관음동),Y,128.5461964,35.94463773,"막걸리,안주",,
깜장고무신,일반음식점,07_24_04_P,2012-03-02,음식점,,702-802,대구광역시 북구 관음동 1241-20번지 ,41440,대구광역시 북구 관음중앙로 125-1 (관음동),Y,128.5460134,35.94491151,"맥주, 호프",,
호식이두마리치킨관음점,일반음식점,07_24_04_P,2015-07-20,음식점,,702-802,대구광역시 북구 관음동 1241-21번지 ,41440,"대구광역시 북구 관음중앙로 125, 1층 (관음동)",Y,128.545899,35.94488189,,,
고래불회집,일반음식점,07_24_04_P,2001-08-16,음식점,053-321-9732,702-802,대구광역시 북구 관음동 1241-22 ,41440,대구광역시 북구 관음중앙로 123-1 (관음동),Y,128.5458052,35.94481299,회,,
감사합니닭,일반음식점,07_24_04_P,2007-04-13,음식점,053-312-0026,702-802,대구광역시 북구 관음동 1241-23번지 ,41440,대구광역시 북구 관음중앙로 123 (관음동),Y,128.5457025,35.94480332,소금구이,"월 16:00 - 00:00, 화 16:00 - 00:00, 수 16:00 - 00:00, 목 16:00 - 00:00, 금 16:00 - 00:00, 토 16:00 - 00:00, 일 16:00 - 00:00",
엄마손분식,휴게음식점,07_24_05_P,2020-01-22,음식점,,702-802,대구광역시 북구 관음동 1275-3번지 ,41441,"대구광역시 북구 관음중앙로 118, 1층 (관음동)",Y,128.5455493,35.94426975,분식,,
미당,일반음식점,07_24_04_P,2020-05-07,음식점,,702-802,대구광역시 북구 관음동 1275-2번지 ,41441,"대구광역시 북구 관음중앙로 116-1, 1층 (관음동)",Y,128.5454976,35.94416615,한식,,
호식이두마리치킨(관음점),일반음식점,07_24_04_P,2019-05-07,음식점,053-311-9907,702-802,대구광역시 북구 관음동 1275-1번지 ,41441,"대구광역시 북구 관음중앙로 116, 1층 (관음동)",Y,128.5454568,35.94406269,치킨,"월 11:00 - 00:00, 화 11:00 - 00:00, 수 11:00 - 00:00, 목 11:00 - 00:00, 금 11:00 - 00:00, 토 11:00 - 00:00, 일 11:00 - 00:00",
부성숯불촌,일반음식점,07_24_04_P,2021-01-05,음식점,,702-802,대구광역시 북구 관음동 1257-17 ,41440,대구광역시 북구 관음중앙로 113-1 (관음동),Y,128.5450769,35.94400774,"막창, 삼겹살",,
김삿갓,일반음식점,07_24_04_P,2005-04-21,음식점,053-314-7782,702-802,대구광역시 북구 관음동 1257-16번지 ,41440,대구광역시 북구 관음중앙로 113 (관음동),Y,128.5450452,35.94389984,"전, 찌개",,
봉수아피자(칠곡점),일반음식점,07_24_04_P,2020-12-23,음식점,053-323-5959,702-802,대구광역시 북구 관음동 193-3 ,41441,"대구광역시 북구 관음중앙로 112, 1층 (관음동)",Y,128.5453487,35.94373886,피자,"월 11:00 - 00:00, 화 11:00 - 00:00, 수 11:00 - 00:00, 목 11:00 - 00:00, 금 11:00 - 00:00, 토 11:00 - 00:00, 일 11:00 - 00:00",
맛있는이오갈비,일반음식점,07_24_04_P,2001-03-12,음식점,053-326-6222,702-802,대구광역시 북구 관음동 1257-15번지 ,41440,"대구광역시 북구 관음중앙로 111, 1층 (관음동)",Y,128.5450131,35.94379103,"돼지갈비,생삼겹살",,
아이캔푸드,일반음식점,07_24_04_P,2003-07-31,음식점,053-351-0203,702-802,대구광역시 북구 관음동 1257-14 ,41440,대구광역시 북구 관음중앙로 109 (관음동),Y,128.5449818,35.94368456,막창,,
엄마손반찬&정식,일반음식점,07_24_04_P,2020-05-28,음식점,,702-802,대구광역시 북구 관음동 1257-13 ,41440,"대구광역시 북구 관음중앙로 107-1, 1층 (관음동)",Y,128.5449514,35.94358123,"반찬, 정식",,
빅그램피자,일반음식점,07_24_04_P,2021-04-28,음식점,053-262-5208,702-802,대구광역시 북구 관음동 1257-12 ,41440,"대구광역시 북구 관음중앙로 107, 1층 (관음동)",Y,128.5449203,35.94347538,피자,,
동규네칼국수,일반음식점,07_24_04_P,2006-05-25,음식점,,702-802,대구광역시 북구 관음동 207번지 ,41441,대구광역시 북구 관음중앙로 104 (관음동),Y,128.5451216,35.94307467,,,
멕시카나치킨,일반음식점,07_24_04_P,2014-04-03,음식점,053-256-0034,702-802,대구광역시 북구 관음동 1268-20번지 ,41440,"대구광역시 북구 관음중앙로 101, 1층 (관음동)",Y,128.5447408,35.942876,찜닭,"월 11:00 - 22:00, 화 11:00 - 22:00, 수 11:00 - 22:00, 목 11:00 - 22:00, 금 11:00 - 22:00, 토 11:00 - 22:00, 일 11:00 - 22:00",
지코바숯불치킨,일반음식점,07_24_04_P,2005-03-14,음식점,053-325-8292,702-802,대구광역시 북구 관음동 1268-20번지 ,41440,대구광역시 북구 관음중앙로 101 (관음동),Y,128.5447408,35.942876,치킨,"월 11:00 - 00:30, 화 11:00 - 00:30, 수 11:00 - 00:30, 목 11:00 - 00:30, 금 11:00 - 00:30, 토 11:00 - 00:30, 일 11:00 - 00:30",
군위축산물프라자,일반음식점,07_24_04_P,2015-04-21,음식점,053-327-3234,702-803,대구광역시 북구 관음동 1369번지 ,41448,"대구광역시 북구 관음로 51, 2층 (관음동)",Y,128.5404661,35.9353392,"한우,한돈","월 10:00 - 22:00, 화 10:00 - 22:00, 수 10:00 - 22:00, 목 10:00 - 22:00, 금 10:00 - 22:00, 토 10:00 - 22:00, 일 10:00 - 22:00",
대교식당,일반음식점,07_24_04_P,2016-04-08,음식점,053-312-2649,702-847,대구광역시 북구 읍내동 356-4번지 ,41400,"대구광역시 북구 관음로 310, 1층 (읍내동)",Y,128.5537331,35.95323483,대교정식,"월 06:00 - 15:00, 화 06:00 - 15:00, 수 06:00 - 15:00, 목 06:00 - 15:00, 금 06:00 - 15:00, 토 06:00 - 15:00, 일 06:00 - 15:00",
와촌식육식당,일반음식점,07_24_04_P,2011-02-10,음식점,053-311-0806,702-847,대구광역시 북구 읍내동 354번지 ,41400,"대구광역시 북구 관음로 305, 1층 (읍내동)",Y,128.5535682,35.95380405,"한우차돌,돼지찌개",,
이가푸드,일반음식점,07_24_04_P,2015-06-25,음식점,,702-850,대구광역시 북구 읍내동 1449 학정역 효성해링턴 플레이스 ,41400,"대구광역시 북구 관음로 295, 202동 지하1층 111호 (읍내동, 학정역 효성해링턴 플레이스)",Y,128.552288,35.9546877,,,
아방궁짬뽕,일반음식점,07_24_04_P,2018-12-24,음식점,053-326-0677,702-850,대구광역시 북구 읍내동 1449번지 학정역 효성해링턴 플레이스 ,41400,"대구광역시 북구 관음로 295, 202동 지하1층 106호 (읍내동, 학정역 효성해링턴 플레이스)",Y,128.552288,35.9546877,중식,"월 10:00 - 20:30, 화 10:00 - 20:30, 수 10:00 - 20:30, 목 10:00 - 20:30, 금 10:00 - 20:30, 토 10:00 - 20:30, 일 10:00 - 20:30",
교촌치킨읍내점,일반음식점,07_24_04_P,2020-05-15,음식점,,702-850,대구광역시 북구 읍내동 1449번지 학정역 효성해링턴 플레이스 ,41400,"대구광역시 북구 관음로 295, 202동 지하1층 103호 (읍내동, 학정역 효성해링턴 플레이스)",Y,128.552288,35.9546877,치킨,,
또래치킨,일반음식점,07_24_04_P,2002-04-17,음식점,053-322-7871,702-784,대구광역시 북구 태전동 1066-23 대백맨션 상가동 105호,41450,"대구광역시 북구 관음로 18, 상가동 105호 (태전동,대백맨션)",Y,128.5400056,35.9315313,치킨,,
양지마을토담집,일반음식점,07_24_04_P,2001-03-16,음식점,053-312-3995,702-802,대구광역시 북구 관음동 135 ,41448,대구광역시 북구 관음로 179-35 (관음동),Y,128.5426816,35.94704314,오리요리,"월 11:00 - 22:00, 화 11:00 - 22:00, 수 11:00 - 22:00, 목 11:00 - 22:00, 금 11:00 - 22:00, 토 11:00 - 22:00, 일 11:00 - 22:00",
통영굴국밥국수,일반음식점,07_24_04_P,2013-03-14,음식점,053-327-3388,702-804,대구광역시 북구 관음동 1230-5 (1층) ,41448,"대구광역시 북구 관음로 133, 1층 (관음동)",Y,128.5419257,35.942348,굴요리,,
왕창덮밥 앤 국밥 칠곡점,일반음식점,07_24_04_P,2006-03-23,음식점,,702-803,대구광역시 북구 관음동 1355-14 ,41444,대구광역시 북구 관음동로9길 8 (관음동),Y,128.5463487,35.93750766,,,
이푸드,일반음식점,07_24_04_P,2009-08-11,음식점,053-312-5111,702-803,대구광역시 북구 관음동 1362-2번지 ,41444,대구광역시 북구 관음동로9길 7 (관음동),Y,128.5463712,35.93726812,돼지고기구이,,
이루다스시,일반음식점,07_24_04_P,2021-04-08,음식점,,702-803,대구광역시 북구 관음동 1355-13 ,41444,"대구광역시 북구 관음동로9길 6-1, 1층 (관음동)",Y,128.546469,35.93750494,,,
정푸드,일반음식점,07_24_04_P,2001-09-25,음식점,,702-803,대구광역시 북구 관음동 1362-3번지 ,41444,대구광역시 북구 관음동로9길 5 (관음동),Y,128.5465058,35.93725043,,,
충무반고개무침회,일반음식점,07_24_04_P,2005-06-20,음식점,,702-803,대구광역시 북구 관음동 1358 ,41444,대구광역시 북구 관음동로9길 21 (관음동),Y,128.5448718,35.93728653,,,
상하이반점,일반음식점,07_24_04_P,2002-04-04,음식점,053-325-8376,702-803,대구광역시 북구 관음동 1358-1 ,41444,"대구광역시 북구 관음동로9길 19, 1층 (관음동)",Y,128.5450106,35.93729646,중식,,
하와이통족발앤푸드,일반음식점,07_24_04_P,2016-10-17,음식점,053-325-6521,702-803,대구광역시 북구 관음동 1347-9번지 ,41444,"대구광역시 북구 관음동로9길 18-13, 1층 (관음동, 좌측)",Y,128.5449782,35.9380851,족발혼족,"월 14:00 - 00:00, 화 14:00 - 00:00, 수 14:00 - 00:00, 목 14:00 - 00:00, 금 14:00 - 00:00, 토 14:00 - 00:00, 일 14:00 - 00:00",
영덕코다리찜,일반음식점,07_24_04_P,2010-05-06,음식점,053-359-1604,702-848,대구광역시 북구 읍내동 1283-8번지 ,41439,대구광역시 북구 관음동로32길 22-19 (읍내동),Y,128.5493819,35.94685841,해물찜,,
읍내반점,일반음식점,07_24_04_P,2000-07-05,음식점,,702-848,대구광역시 북구 읍내동 1280-11 ,41439,대구광역시 북구 관음동로32길 21 (읍내동),Y,128.5483507,35.94745683,,,
봉봉도시락앤규규찜닭,일반음식점,07_24_04_P,2016-11-24,음식점,053-321-7222,702-803,대구광역시 북구 관음동 1340-5번지 ,41444,"대구광역시 북구 관음동로17길 9, 1층 (관음동)",Y,128.5461607,35.9395901,고불도시락,,
금상,일반음식점,07_24_04_P,2012-04-27,음식점,,702-803,대구광역시 북구 관음동 1340-9번지 ,41444,대구광역시 북구 관음동로17길 3 (관음동),Y,128.5467753,35.93956505,찜닭,,
달이네,일반음식점,07_24_04_P,2020-08-03,음식점,,702-803,대구광역시 북구 관음동 1332 ,41444,"대구광역시 북구 관음동로17길 27, 1층 (관음동)",Y,128.5445928,35.94009411,보리밥,,
토닥토닥,휴게음식점,07_24_05_P,2017-01-03,음식점,,702-802,대구광역시 북구 관음동 462번지 ,41444,"대구광역시 북구 관음동로17길 17, 1층 (관음동)",Y,128.5455498,35.93992472,,,
지성이해물찜,일반음식점,07_24_04_P,2019-04-22,음식점,053-323-8259,702-803,대구광역시 북구 관음동 1340-3번지 ,41444,"대구광역시 북구 관음동로17길 11, 1층 (관음동)",Y,128.5458504,35.93958977,"아귀찜, 해물찜","월 11:00 - 22:00, 화 11:00 - 22:00, 수 11:00 - 22:00, 목 11:00 - 22:00, 금 11:00 - 22:00, 토 11:00 - 22:00, 일 11:00 - 22:00",
